RunID,UserID,Distance,RunTime,Date,Location,Image,Post,Likes
135,17,10.7,1:46:06,2019-01-18 09:50:29,"Tekamah, NE",,"Duis nisl nisl, rutrum ac interdum ut, egestas ac purus. Donec vitae mauris arcu. Aliquam erat volutpat. Morbi vel nunc lacus.",0
136,23,14.0,1:26:20,2018-02-04 09:48:24,"Fort Washington, PA",IMG0069,"Aliquam ac ornare ipsum, in mollis ipsum. Suspendisse potenti. Cras egestas sit amet ligula a dapibus. Vestibulum gravida eros ut augue suscipit, in porta nibh eleifend.",0
137,85,13.3,1:46:51,2020-01-06 03:17:28,"Jackson, MI",IMG0070,"Sed mauris eros, facilisis finibus ante eu, gravida congue nibh. Cras convallis erat et ante maximus dapibus. In maximus velit dui, venenatis iaculis tellus hendrerit eu. Maecenas interdum porttitor urna ac dapibus. Nam vel est a nibh dictum eleifend.",0
138,1,4.4,0:51:29,2018-05-08 15:19:28,"Daly City, CA",IMG0071,Aenean non luctus velit. Nullam mollis ex non malesuada tempor. Aliquam sed justo mauris.,0
139,98,11.9,1:47:42,2018-06-08 19:08:07,"Greenville, NC",IMG0072,"Nunc dui nulla, dignissim nec risus eu, pharetra faucibus tortor. Nunc convallis magna ut eros molestie pellentesque. Etiam pellentesque, nulla ac sagittis condimentum, nulla nisl condimentum turpis, et laoreet justo lacus nec mauris. Donec ac porta turpis. Donec vitae pharetra dui.",0
140,37,4.2,0:35:21,2018-07-02 04:34:04,"Davis, CA",,In gravida volutpat neque ut euismod. Duis vel sem quis diam cursus ornare. Sed tincidunt et tellus eget suscipit.,0
141,83,7.9,0:53:27,2019-05-06 21:28:22,"Tavares, FL",IMG0073,"Proin sed imperdiet mauris. Duis feugiat enim at eleifend pulvinar. In sit amet quam quis nisi sodales efficitur. Duis feugiat enim at eleifend pulvinar. Nam rutrum ornare odio, a lobortis elit.",0
142,4,8.2,0:56:51,2018-05-21 07:31:55,"East Peoria, IL",IMG0074,"Suspendisse potenti. Nullam eu congue nulla. Aenean auctor venenatis ante et tincidunt. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Aliquam sed justo mauris.",0
143,30,11.7,1:42:22,2018-02-25 08:01:01,"Chicago, IL",IMG0075,,0
144,71,12.9,1:58:15,2019-07-13 03:17:42,"Washington, DC",,"Vestibulum ultrices quam ultricies, dictum dolor at, tempor elit. Aliquam a suscipit eros. Sed ac fringilla massa. Vestibulum gravida eros ut augue suscipit, in porta nibh eleifend.",0
145,32,14.7,2:00:47,2019-01-26 06:44:30,"Whitmire, SC",IMG0076,"Praesent sed venenatis est. Nulla feugiat, felis vel vehicula consequat, elit urna bibendum justo, quis accumsan metus augue et leo. Nullam eu congue nulla. Duis congue elementum consectetur.",0
146,68,7.6,0:49:01,2019-04-16 18:23:08,"Knoxville, TN",IMG0077,"Aenean luctus est eu neque ultrices iaculis. Nulla facilisi. Fusce vulputate, felis ac efficitur tristique, enim odio placerat lorem, nec eleifend augue justo ac nulla. Sed accumsan risus vitae lacus bibendum, porta aliquam metus imperdiet.",0
147,22,14.9,1:42:19,2018-02-15 02:40:39,"Philadelphia, PA",,"Nullam semper purus a sagittis efficitur. Nulla mollis felis nibh, fermentum accumsan leo malesuada a.",0
148,41,11.4,2:05:47,2019-01-23 11:26:09,"Tamarac, FL",IMG0078,"Nulla mollis felis nibh, fermentum accumsan leo malesuada a. Mauris sed dui sed lacus vulputate ornare non porta quam.",0
149,82,10.2,1:39:58,2018-04-19 07:25:47,"Colfax, LA",IMG0079,Donec eget odio lectus. Phasellus aliquam pharetra mauris at consequat. Phasellus vel imperdiet quam.,0
150,90,5.4,0:40:25,2018-07-05 03:59:07,"Jerseyville, IL",,Donec feugiat lobortis sem sit amet fringilla. Duis quis bibendum velit.,0
151,52,11.5,2:05:44,2018-12-23 10:54:05,"Providence, RI",,"Cras aliquam suscipit tellus sit amet ornare. Aenean sit amet mollis mauris, id facilisis libero. Aliquam ac ornare ipsum, in mollis ipsum. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed tincidunt et tellus eget suscipit.",0
152,11,1.5,0:17:00,2018-12-15 04:20:11,"Dodgeville, WI",,,0
153,9,6.3,0:37:48,2018-05-22 18:07:48,"Lakeview, OR",,"Ut tempor, purus a viverra hendrerit, nibh elit sollicitudin neque, et euismod justo massa ut tortor.",0
154,49,5.3,0:48:46,2018-09-08 14:12:43,"Charlotte, NC",,"Aliquam erat volutpat. Sed ac fringilla massa. Duis blandit sagittis facilisis. Donec tempus, est eu varius pellentesque, nisi augue tincidunt velit, eu suscipit odio velit ut felis. Aliquam a suscipit eros.",0
155,38,10.9,1:17:02,2018-01-23 21:57:51,"San Jose, CA",,"Sed accumsan risus vitae lacus bibendum, porta aliquam metus imperdiet. In sit amet quam quis nisi sodales efficitur. Integer commodo tincidunt felis, id scelerisque ipsum pulvinar non. Quisque egestas sem ut tellus posuere, at fringilla quam feugiat. Vestibulum quis massa eros.",0
156,41,11.7,1:16:03,2018-05-07 23:23:48,"Bloomsburg, PA",IMG0080,"Donec vitae pharetra dui. In elit odio, dignissim et interdum in, ornare quis sem.",0
157,27,2.4,0:27:29,2018-06-12 12:53:43,"Fargo, ND",,,0
158,61,4.0,0:27:08,2018-03-30 02:40:21,"Southfield, MI",IMG0081,,0
159,72,14.7,1:59:34,2018-10-01 12:10:35,"Indianapolis, IN",,"Etiam pellentesque, nulla ac sagittis condimentum, nulla nisl condimentum turpis, et laoreet justo lacus nec mauris. Duis nisl nisl, rutrum ac interdum ut, egestas ac purus. Donec vitae mauris arcu. Nunc non mollis augue.",0
160,85,10.8,1:26:13,2019-05-28 13:06:49,"New York, NY",,Nunc convallis magna ut eros molestie pellentesque. Duis vel sem quis diam cursus ornare.,0
161,72,6.1,1:16:03,2018-11-15 04:29:41,"Tulsa, OK",,"Nulla nisl orci, malesuada quis mi id, consequat efficitur ante. Nunc in elit ac arcu aliquam pharetra. Aliquam enim eros, luctus et fermentum sed, imperdiet at dolor. Sed mauris eros, facilisis finibus ante eu, gravida congue nibh. Nam rhoncus lacinia dolor.",0
162,57,6.7,1:19:24,2019-08-12 21:09:55,"Tyler, TX",,,0
163,97,7.5,1:13:30,2019-07-23 17:24:55,"Mentor, OH",IMG0082,Aenean auctor venenatis ante et tincidunt.,0
164,1,8.2,1:03:49,2019-02-23 01:57:15,"Red Bank, NJ",,,0
165,15,10.1,1:55:39,2018-07-08 07:22:11,"Barbourville, KY",IMG0083,Morbi vel nunc lacus. Sed et lacus ac ligula congue posuere eu ut risus.,0
166,84,8.4,1:40:14,2019-04-20 09:08:19,"Gillett Grove, IA",IMG0084,Mauris ultrices viverra viverra. Duis quis bibendum velit. Praesent sed venenatis est.,0
167,98,1.1,0:11:54,2018-07-02 19:03:55,"Orchardfarm, MO",,"Pellentesque urna nibh, ornare quis volutpat at, scelerisque non enim. Cras placerat at dolor in congue. Morbi blandit egestas ante nec aliquam.",0
168,73,14.3,3:03:45,2019-03-18 12:02:56,"Herndon, VA",IMG0085,,0
169,67,10.7,2:04:50,2019-06-26 17:21:00,"Minneapolis, MN",,,0
170,86,6.2,0:53:19,2019-05-17 05:44:43,"Minneapolis, MN",IMG0086,,0
171,43,9.9,1:10:37,2019-02-23 10:36:11,"Bowlegs, OK",,"Integer commodo tincidunt felis, id scelerisque ipsum pulvinar non. Proin elementum leo vitae commodo porta. Sed nunc felis, varius nec diam viverra, tempus vulputate mauris. Maecenas interdum porttitor urna ac dapibus. Vestibulum quis massa eros.",0
172,73,11.3,1:40:00,2018-10-25 18:19:48,"Atlanta, GA",,Donec et est at tortor vulputate tempus. Vestibulum vitae ullamcorper mi.,0
173,66,1.7,0:11:17,2019-05-29 03:19:14,"Killeen, TX",,,0
174,45,12.8,2:33:36,2019-05-02 12:04:32,"Plano, TX",,"Donec et mi magna. Praesent sed venenatis est. Maecenas interdum porttitor urna ac dapibus. Suspendisse in turpis dignissim, suscipit nibh eget, maximus est. Aliquam imperdiet tempus purus vitae tempor.",0
175,58,5.3,0:41:31,2018-10-15 07:29:48,"Schaumburg, IL",,"Vivamus sagittis massa et turpis elementum, nec dictum augue sodales. Pellentesque urna nibh, ornare quis volutpat at, scelerisque non enim. Maecenas interdum varius imperdiet. Quisque efficitur pellentesque eros sit amet aliquet.",0
176,85,14.4,2:58:34,2018-08-26 14:59:11,"Rudd, AR",,Suspendisse condimentum sed nisi et porttitor. Aenean suscipit at ante at aliquam.,0
177,56,11.6,1:10:46,2019-10-08 10:41:26,"Duluth, GA",,"Sed ex mauris, maximus nec scelerisque eget, ultrices sit amet ex. Donec vitae mauris arcu. Pellentesque dolor ante, tincidunt eget dignissim non, efficitur at neque. Nullam nec libero sed risus vehicula vulputate. Vestibulum gravida eros ut augue suscipit, in porta nibh eleifend.",0
178,18,2.1,0:21:38,2018-12-10 21:13:22,"Burnet, TX",IMG0087,Praesent at elit a ante cursus mollis id et erat.,0
179,70,14.8,2:36:38,2019-08-05 11:56:50,"Winston Salem, NC",,"Donec tempus, est eu varius pellentesque, nisi augue tincidunt velit, eu suscipit odio velit ut felis. Sed nunc felis, varius nec diam viverra, tempus vulputate mauris. Donec ac porta turpis.",0
180,59,7.8,0:49:32,2018-10-06 06:58:40,"Lawrenceville, GA",,Cras ut nibh sem. In sit amet quam quis nisi sodales efficitur. Quisque consequat elementum malesuada.,0
181,62,8.2,1:45:06,2018-12-26 09:47:55,"Memphis, TN",IMG0088,Praesent at elit a ante cursus mollis id et erat. Aenean luctus est eu neque ultrices iaculis. Aenean id risus at enim faucibus congue.,0
182,21,7.2,1:27:36,2019-03-28 12:32:10,"Northbrook, IL",,"Maecenas interdum porttitor urna ac dapibus. Nunc convallis magna ut eros molestie pellentesque. Etiam elementum mattis tellus ac ultricies. Mauris mattis felis sit amet nibh accumsan, sit amet tempus nisi maximus.",0
183,45,3.8,0:25:12,2018-03-22 12:06:32,"Livonia, MI",,"Vivamus tincidunt dignissim dolor, a scelerisque massa placerat vitae. Class aptent taciti sociosqu ad litora torquent per conubia nostra, per inceptos himenaeos.",0
184,0,14.8,1:53:28,2018-10-30 02:05:25,"Chicago, IL",,"Morbi congue eleifend augue, ac dignissim velit mollis vel. Donec vitae mauris arcu. Nullam mollis ex non malesuada tempor.",0
185,90,7.8,1:09:02,2018-11-16 04:25:20,"Phoenix, AZ",,"Nullam eu ullamcorper neque. Aenean leo purus, bibendum et ornare ac, dictum nec tortor. Fusce dignissim vel nunc in dictum.",0
186,52,7.1,1:16:05,2019-02-22 07:43:08,"Bothell, WA",,"Fusce porta, lectus id sagittis placerat, mi lorem placerat diam, in condimentum tortor nunc eu risus. Ut pharetra, ligula in luctus consequat, lorem magna accumsan ligula, eu sollicitudin eros dolor a sapien. Donec non vulputate quam, et maximus dolor.",0
187,96,4.6,0:50:36,2019-02-13 04:23:38,"Harrisburg, PA",,"Nulla mollis felis nibh, fermentum accumsan leo malesuada a. Quisque facilisis lacus at neque aliquam, ut ultricies justo luctus. Nunc convallis magna ut eros molestie pellentesque. Nulla viverra mauris in justo tincidunt, quis cursus massa sagittis. Vivamus nibh ante, dapibus nec mauris nec, elementum ornare purus.",0
188,78,5.7,1:10:12,2019-01-07 19:19:06,"Dallas, TX",IMG0089,"In maximus velit dui, venenatis iaculis tellus hendrerit eu. Morbi congue eleifend augue, ac dignissim velit mollis vel. Sed accumsan risus vitae lacus bibendum, porta aliquam metus imperdiet.",0
189,5,9.3,1:49:26,2018-10-04 08:55:16,"Greenwood, IN",IMG0090,"Etiam dignissim pharetra commodo. Cras egestas sit amet ligula a dapibus. Integer commodo tincidunt felis, id scelerisque ipsum pulvinar non. Integer luctus augue augue, scelerisque dignissim velit laoreet at. Cras egestas sit amet ligula a dapibus.",0
190,22,1.4,0:10:51,2019-04-28 13:19:02,"Johnson City, TN",,"Quisque facilisis lacus at neque aliquam, ut ultricies justo luctus. Sed ac fringilla massa.",0
191,19,13.5,1:21:54,2019-08-02 18:36:07,"Wichita, KS",,"Quisque efficitur diam ornare, vestibulum tellus vel, finibus nibh. Maecenas interdum varius imperdiet. Morbi scelerisque hendrerit pretium.",0
192,93,1.6,0:17:41,2019-12-18 23:32:12,"Los Angeles, CA",IMG0091,Donec et mi magna. In gravida volutpat neque ut euismod. Integer euismod in magna in auctor.,0
193,93,14.5,1:59:08,2018-02-17 01:40:04,"Gulfport, MS",,,0
194,3,11.0,1:42:29,2018-02-03 23:20:29,"Houston, TX",IMG0092,Mauris ultrices viverra viverra. Interdum et malesuada fames ac ante ipsum primis in faucibus. Integer quis porttitor ipsum.,0
195,72,10.7,1:57:21,2018-03-07 09:20:26,"Centerville, VA",IMG0093,Donec cursus sed mi pretium maximus. Donec et mi magna.,0
196,87,3.4,0:26:11,2018-02-03 10:47:44,"Buchanan, MI",IMG0094,,0
197,51,12.7,2:15:15,2018-01-15 17:52:20,"Easton, PA",IMG0095,Phasellus in faucibus felis. Nunc in elit ac arcu aliquam pharetra. Proin sed imperdiet mauris. Vivamus accumsan sit amet nunc ut tincidunt.,0
198,72,9.4,1:41:12,2018-09-10 18:36:36,"Aurora, IL",,"Aliquam enim eros, luctus et fermentum sed, imperdiet at dolor. Duis quis bibendum velit. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Donec cursus sed mi pretium maximus. Vivamus nibh ante, dapibus nec mauris nec, elementum ornare purus.",0
199,59,7.8,1:33:28,2018-08-09 09:00:55,"Saint Louis, MO",,Fusce dignissim vel nunc in dictum. Aliquam imperdiet tempus purus vitae tempor.,0
200,5,9.0,1:21:09,2019-10-03 02:45:35,"Paintsville, KY",,"Aliquam a suscipit eros. Nulla viverra mauris in justo tincidunt, quis cursus massa sagittis. Nullam nec libero sed risus vehicula vulputate. Sed varius luctus mollis. Pellentesque tincidunt pharetra magna, non maximus eros congue nec.",0
201,17,1.6,0:18:37,2018-06-24 04:00:50,"Garden City, NY",,"Nullam eu pulvinar tortor. Aenean suscipit at ante at aliquam. Sed varius luctus mollis. Lorem ipsum dolor sit amet, consectetur adipiscing elit.",0
202,15,2.1,0:21:44,2018-12-16 22:13:19,"Warren, OH",,"Duis quis bibendum velit. Proin elementum leo vitae commodo porta. Ut pharetra, ligula in luctus consequat, lorem magna accumsan ligula, eu sollicitudin eros dolor a sapien.",0
203,71,10.2,1:32:08,2019-05-03 00:47:51,"Ann Arbor, MI",IMG0096,Aenean non luctus velit. Donec feugiat lobortis sem sit amet fringilla.,0
204,23,7.5,1:06:08,2018-10-21 08:20:04,"Toledo, OH",IMG0097,"Vestibulum erat nunc, faucibus nec fermentum et, vestibulum sit amet orci. Mauris mattis felis sit amet nibh accumsan, sit amet tempus nisi maximus. Vestibulum erat nunc, faucibus nec fermentum et, vestibulum sit amet orci. Etiam elementum mattis tellus ac ultricies. Aliquam erat volutpat.",0
205,69,4.6,0:30:35,2019-01-06 11:44:16,"Portland, OR",,,0
206,31,4.7,0:31:11,2019-05-11 12:42:37,"Nashville, TN",IMG0098,"Sed et lacus ac ligula congue posuere eu ut risus. Nullam eu pulvinar tortor. Cras convallis erat et ante maximus dapibus. Nullam mollis ex non malesuada tempor. Integer luctus augue augue, scelerisque dignissim velit laoreet at.",0
207,11,4.9,0:33:14,2019-07-13 19:41:07,"Los Angeles, CA",,,0
208,28,10.3,2:04:48,2019-01-06 17:59:44,"Los Angeles, CA",IMG0099,"In maximus velit dui, venenatis iaculis tellus hendrerit eu. Praesent at elit a ante cursus mollis id et erat.",0
209,75,3.0,0:23:30,2019-03-19 04:53:23,"Jupiter, FL",IMG0100,Curabitur dapibus id orci et hendrerit. Praesent at elit a ante cursus mollis id et erat. Cras id ornare nisi.,0
210,35,11.4,2:00:50,2018-07-05 19:31:06,"Los Angeles, CA",,Curabitur elementum convallis felis eu blandit. Maecenas interdum porttitor urna ac dapibus. Cras dapibus justo non dolor rhoncus gravida. Vestibulum vitae ullamcorper mi.,0
211,31,7.7,1:39:04,2019-06-05 13:29:52,"Lemont, IL",IMG0101,"Aenean id risus at enim faucibus congue. Morbi scelerisque hendrerit pretium. Vestibulum leo nibh, convallis vitae ligula venenatis, convallis pharetra tortor. Aenean non luctus velit. Nullam semper purus a sagittis efficitur.",0
212,85,13.5,2:29:10,2019-08-23 01:51:23,"Salt Lake City, UT",IMG0102,"Donec vehicula massa a est tristique, et tristique metus consectetur. Sed at dolor a nisi consequat ultrices interdum sed mauris.",0
213,91,4.5,0:36:32,2019-06-16 07:12:16,"Monroe, WI",,Nullam eu ullamcorper neque.,0
214,57,4.2,0:41:01,2018-12-30 15:55:28,"Ansley, NE",IMG0103,,0
215,64,9.6,1:54:05,2018-02-16 03:17:52,"Beaverton, OR",IMG0104,"Aenean aliquet nisl erat, vel molestie neque congue sed. Nullam in fringilla mi, eu egestas nisi.",0
216,77,7.5,1:16:00,2018-10-28 22:35:09,"Binghamton, NY",,"Donec consequat arcu quis metus pharetra fringilla. In tincidunt velit pretium, sodales lectus eu, lobortis sapien. Phasellus nibh lorem, pellentesque ac aliquet et, vulputate nec orci.",0
217,51,8.3,1:32:00,2020-02-12 18:30:52,"Pocomoke City, MD",IMG0105,"Integer commodo tincidunt felis, id scelerisque ipsum pulvinar non. Morbi vel nunc lacus. Nullam mollis ex non malesuada tempor. Donec commodo mi ac massa suscipit, eu molestie velit ultrices.",0
218,72,9.8,1:28:12,2018-06-03 11:58:59,"Burnsville, MN",,"Donec efficitur, enim posuere lacinia consectetur, ligula mi tempus augue, et dapibus magna justo non nibh. Nam vel est a nibh dictum eleifend. Integer commodo tincidunt felis, id scelerisque ipsum pulvinar non.",0
219,17,2.8,0:17:10,2018-01-15 19:44:41,"Oakland, CA",IMG0106,"Vestibulum leo nibh, convallis vitae ligula venenatis, convallis pharetra tortor. Vestibulum vitae ullamcorper mi. Morbi mollis convallis quam, tristique ultrices urna pharetra sit amet.",0
220,99,2.6,0:23:40,2019-12-12 11:59:30,"Waipahu, HI",IMG0107,Aliquam imperdiet tempus purus vitae tempor.,0
221,17,4.9,0:51:17,2019-03-17 11:51:29,"Selma, CA",IMG0108,"Aenean aliquet nisl erat, vel molestie neque congue sed. Aenean sit amet mollis mauris, id facilisis libero. Curabitur dapibus id orci et hendrerit. Duis congue elementum consectetur. Etiam pellentesque, nulla ac sagittis condimentum, nulla nisl condimentum turpis, et laoreet justo lacus nec mauris.",0
222,84,11.4,1:30:04,2019-02-25 14:50:07,"West Palm Beach, FL",,"Aenean leo purus, bibendum et ornare ac, dictum nec tortor.",0
223,28,9.2,1:55:55,2018-01-03 06:59:47,"Jackson, MS",IMG0109,"Duis vel sem quis diam cursus ornare. In felis felis, auctor vitae ipsum in, malesuada dapibus velit. Quisque efficitur diam ornare, vestibulum tellus vel, finibus nibh.",0
224,64,4.2,0:41:05,2019-02-12 11:42:53,"Blaine, MN",,,0
225,31,9.1,1:47:14,2019-04-06 19:30:55,"Philadelphia, PA",,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. Praesent at nunc fringilla, efficitur ipsum dapibus, auctor tellus. Nam a ornare leo.",0
226,85,8.5,0:52:50,2019-09-21 19:32:24,"Baton Rouge, LA",,"Praesent elementum est ligula, vel cursus augue finibus eu. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam vel est a nibh dictum eleifend. Cras ut nibh sem. Aenean congue faucibus ex non mattis.",0
227,57,7.0,0:43:24,2018-12-13 23:30:41,"Nashville, TN",,Curabitur dapibus id orci et hendrerit. In gravida volutpat neque ut euismod.,0
228,32,11.8,1:50:55,2019-12-10 10:22:49,"Citrus Heights, CA",,"Ut imperdiet hendrerit elit, ut hendrerit sapien commodo vitae. Fusce ac lectus. Morbi imperdiet augue nibh, eget consequat enim hendrerit et. Fusce sit amet ultricies tellus.",0
229,62,10.2,1:29:05,2018-01-25 21:47:02,"Red Bank, NJ",IMG0110,"Cras placerat at dolor in congue. Vestibulum ultrices quam ultricies, dictum dolor at, tempor elit. Fusce sit amet ultricies tellus. Aenean auctor venenatis ante et tincidunt. Sed varius luctus mollis.",0
230,15,12.6,2:17:58,2019-02-15 12:40:05,"Philadelphia, DE",IMG0111,,0
231,68,2.3,0:14:11,2019-01-15 02:59:48,"Pomona, CA",,,0
232,57,12.3,1:20:22,2019-08-01 07:01:45,"Rock Hill, SC",,"Vestibulum vitae ullamcorper mi. Quisque efficitur diam ornare, vestibulum tellus vel, finibus nibh.",0
233,94,4.7,0:47:00,2018-10-27 05:11:23,"Beulah, ND",IMG0112,"In elit odio, dignissim et interdum in, ornare quis sem. Donec eget odio lectus. Integer luctus augue augue, scelerisque dignissim velit laoreet at. Mauris pellentesque sodales lacus, at tempor felis ultricies eget.",0
234,18,0.6,0:04:14,2019-01-09 07:34:11,"Jacksonville, FL",,"Nulla facilisi. Morbi mollis convallis quam, tristique ultrices urna pharetra sit amet. Sed sagittis sem non odio condimentum vulputate vel ut risus. Donec commodo mi ac massa suscipit, eu molestie velit ultrices.",0
